Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,Wine Type
12.4,2.99,2.37,13.49,98.86,1.98,0.95,0.5,0.91,6.5,0.74,1.68,315.22,Three
12.18,4.56,2.33,12.59,99.63,2.05,0.85,0.37,1.31,7.25,0.68,1.49,320.12,Three
12.11,3.4,2.41,10.65,95.36,1.75,0.79,0.46,0.92,6.29,0.65,1.72,274.67,Three
11.77,3.57,2.45,10.38,86.25,1.61,0.84,0.52,1.35,7.21,0.8,1.5,282.91,Three
12.72,3.19,2.5,10.51,89.64,2.01,0.7,0.43,0.92,7.93,0.78,1.69,376.39,Three
12.4,3.89,2.52,10.85,87.25,1.41,0.52,0.43,1.73,7.19,0.58,1.58,269.23,Three
12.32,3.37,2.46,10.06,102.29,1.84,0.88,0.46,1.04,7.7,0.7,1.77,243.1,Three
12.66,2.99,2.45,9.57,95.69,1.41,0.67,0.45,1.31,8.77,0.61,1.34,292.32,Three
11.99,3.14,2.36,11.85,98.87,1.77,0.99,0.36,1.29,7.49,0.76,1.73,290.92,Three
12.02,2.18,2.57,10.37,98.0,1.64,0.71,0.49,1.19,6.35,0.63,1.56,281.81,Three
12.01,3.51,2.53,9.76,81.55,1.33,0.94,0.48,1.41,9.94,0.69,1.49,147.39,Three
12.12,3.52,2.57,7.11,89.97,1.49,0.59,0.41,1.5,8.35,0.86,1.75,235.53,Three
12.72,3.93,2.37,11.31,87.59,2.26,0.97,0.47,0.81,7.45,0.64,1.75,256.9,Three
12.02,2.71,2.31,10.87,98.56,1.3,0.99,0.44,1.59,8.23,0.62,1.69,280.51,Three
12.12,3.06,2.55,11.6,98.01,1.84,1.0,0.42,1.46,7.55,0.64,1.86,215.96,Three
12.04,2.66,2.66,9.47,100.34,1.49,0.66,0.43,1.57,5.33,0.75,1.65,337.43,Three
12.2,3.41,2.39,11.92,89.99,1.73,0.79,0.46,1.24,5.38,0.84,1.6,286.51,Three
12.12,3.63,2.48,11.65,90.86,1.62,0.63,0.36,1.43,8.06,0.64,1.82,280.87,Three
12.57,3.99,2.39,10.43,92.48,1.81,0.69,0.43,1.24,7.23,0.6,1.7,269.54,Three
11.77,3.7,2.44,9.65,91.41,1.71,0.75,0.38,1.01,6.24,0.65,1.69,319.33,Three
12.17,3.9,2.49,11.94,103.09,1.72,0.9,0.43,1.17,5.87,0.68,1.67,236.85,Three
12.22,4.06,2.24,12.87,94.09,1.69,0.47,0.4,0.97,10.7,0.72,1.48,265.61,Three
12.62,2.93,2.34,9.35,87.71,2.06,0.84,0.52,0.89,5.24,0.78,1.81,278.79,Three
12.01,2.69,2.61,12.34,93.65,1.44,0.69,0.5,1.28,8.08,0.8,1.78,310.59,Three
12.75,3.23,2.61,10.68,93.43,1.63,0.78,0.52,0.97,7.37,0.63,1.73,300.32,Three
12.13,3.58,2.54,12.18,99.44,1.63,0.77,0.41,1.15,7.9,0.69,1.67,345.46,Three
12.32,3.35,2.47,10.38,95.09,1.75,0.86,0.52,1.31,8.03,0.78,1.6,282.2,Three
12.42,3.38,2.66,12.41,96.73,1.84,0.99,0.41,1.18,7.21,0.68,1.63,312.09,Three
11.88,3.35,2.29,10.51,99.11,1.64,0.73,0.27,1.35,6.04,0.73,1.76,284.88,Three
12.09,3.49,2.44,10.87,105.37,1.45,0.82,0.49,1.72,7.19,0.6,1.52,236.58,Three
12.29,4.0,2.48,12.97,103.7,1.43,0.7,0.45,1.22,8.06,0.6,1.68,234.58,Three
12.28,3.11,2.51,11.2,106.04,1.72,0.63,0.43,0.8,9.36,0.7,1.67,243.89,Three
12.17,3.84,2.59,9.72,101.15,1.92,0.6,0.46,1.02,8.77,0.63,1.71,322.09,Three
11.84,2.63,2.36,9.59,93.27,1.76,0.67,0.41,1.11,5.58,0.59,1.69,288.68,Three
12.43,3.72,2.37,12.89,103.86,1.43,0.67,0.37,1.42,6.83,0.62,1.62,362.15,Three
11.88,3.78,2.42,10.65,95.47,1.53,0.64,0.34,1.06,7.58,0.7,1.55,183.13,Three
11.9,3.49,2.44,10.43,89.45,1.49,0.5,0.53,0.93,7.06,0.75,1.59,326.02,Three
12.35,2.87,2.55,9.25,96.97,1.46,0.75,0.53,1.51,5.88,0.76,1.64,304.09,Three
12.09,4.31,2.44,9.74,92.43,1.8,0.79,0.42,1.0,6.46,0.62,1.84,250.93,Three
12.34,3.39,2.4,12.66,90.92,1.83,0.88,0.49,1.57,6.4,0.59,1.65,317.98,Three
12.74,4.09,2.53,9.92,89.45,1.66,0.98,0.52,1.15,8.97,0.74,1.71,244.49,Three
11.81,3.17,2.38,10.56,99.78,1.75,0.67,0.55,0.93,9.48,0.7,1.76,250.66,Three
12.23,3.75,2.44,12.96,92.9,1.6,0.66,0.56,1.02,6.13,0.66,1.83,272.95,Three
12.45,3.31,2.49,11.15,89.29,1.6,0.71,0.44,0.93,5.91,0.67,1.61,225.67,Three
12.44,3.49,2.43,9.27,92.21,1.69,0.86,0.5,1.02,8.98,0.73,1.67,211.36,Three
11.73,2.88,2.3,11.99,91.2,1.41,0.87,0.44,1.21,5.61,0.65,1.87,309.46,Three
12.3,3.33,2.51,11.3,87.37,1.51,1.13,0.42,1.08,6.61,0.62,1.43,289.07,Three
12.19,3.86,2.39,10.98,101.45,1.56,0.92,0.43,0.88,7.24,0.65,1.89,312.28,Three
11.68,3.31,2.36,12.27,96.78,1.98,0.84,0.48,1.37,9.28,0.67,1.83,335.66,Three
12.0,2.78,2.34,10.18,93.45,1.56,0.98,0.44,1.26,6.9,0.82,1.85,352.64,Three
12.07,3.76,2.47,13.45,84.48,1.66,0.62,0.38,1.4,8.48,0.59,1.58,206.65,Three
11.92,3.84,2.41,10.7,101.13,1.63,0.9,0.52,1.21,6.48,0.62,1.57,215.58,Three
12.05,4.1,2.48,10.56,84.04,1.6,0.8,0.41,1.27,7.13,0.64,1.81,247.43,Three
11.85,3.97,2.43,9.94,91.28,1.46,1.0,0.51,1.07,6.7,0.72,1.64,258.69,Three
12.29,4.11,2.27,13.05,111.87,1.78,0.73,0.37,1.23,7.67,0.75,1.61,237.03,Three
12.28,2.91,2.49,10.37,97.38,1.51,0.92,0.48,1.22,7.53,0.8,1.77,335.56,Three
11.98,3.77,2.39,10.26,93.03,1.43,0.8,0.47,1.58,7.33,0.65,1.53,360.17,Three
12.14,3.36,2.48,12.01,81.45,1.86,0.7,0.51,0.89,7.9,0.7,1.76,322.37,Three
11.99,4.57,2.49,12.06,101.54,1.42,0.66,0.37,1.09,7.44,0.7,1.7,316.24,Three
12.01,3.39,2.48,11.92,86.13,1.77,0.69,0.4,1.14,6.16,0.67,1.73,268.88,Three
12.72,4.05,2.5,9.06,92.69,1.46,0.63,0.41,1.07,9.45,0.68,1.76,240.66,Three
12.27,3.84,2.62,11.6,96.03,1.52,0.87,0.49,1.12,8.7,0.73,1.65,247.35,Three
12.36,2.44,2.41,11.28,84.39,1.79,0.7,0.45,1.19,4.03,0.77,1.91,321.34,Three
12.43,3.2,2.52,10.73,94.52,1.55,0.85,0.46,1.0,8.48,0.7,1.76,253.14,Three
12.07,3.24,2.54,12.27,87.18,1.71,0.78,0.39,1.2,6.11,0.77,1.61,302.83,Three
12.11,2.45,2.66,11.37,93.11,1.92,0.78,0.49,1.18,7.78,0.68,1.81,185.68,Three
12.52,3.05,2.4,13.42,86.94,1.86,1.22,0.43,0.91,7.31,0.66,1.47,221.6,Three
12.18,3.87,2.53,13.36,89.02,1.58,0.76,0.45,1.07,8.52,0.65,1.63,273.74,Three
11.55,3.5,2.39,11.86,104.63,1.64,0.89,0.53,1.31,9.24,0.78,1.57,360.56,Three
12.34,3.27,2.47,9.74,85.26,1.72,0.95,0.4,1.25,8.35,0.79,1.54,236.21,Three
12.75,2.01,2.33,10.6,91.4,1.75,0.69,0.43,1.09,7.21,0.53,1.85,174.46,Three
11.72,3.38,2.39,12.05,97.2,1.39,1.01,0.51,1.28,4.65,0.68,1.52,252.71,Three
12.09,2.62,2.52,12.37,95.66,1.73,0.88,0.3,1.38,4.15,0.68,1.68,160.26,Three
12.26,2.96,2.48,12.14,89.39,1.52,0.95,0.46,1.32,8.74,0.71,1.87,347.95,Three
12.23,3.14,2.59,10.7,96.74,1.58,0.81,0.5,1.2,7.7,0.61,1.73,298.02,Three
12.15,4.44,2.37,12.59,88.41,1.71,0.71,0.54,0.88,7.84,0.66,1.64,250.13,Three
11.94,3.33,2.47,9.77,98.22,1.9,0.95,0.41,1.26,7.1,0.72,1.62,199.71,Three
12.22,2.84,2.34,12.67,90.43,1.67,0.71,0.49,1.13,7.96,0.76,1.79,187.67,Three
11.59,3.05,2.37,13.26,90.38,1.62,0.34,0.52,1.27,8.4,0.72,1.73,283.38,Three
12.1,2.62,2.58,12.35,90.35,1.97,1.03,0.54,0.98,6.11,0.63,1.55,301.62,Three
12.3,4.59,2.57,10.71,101.08,1.49,0.72,0.39,1.31,6.38,0.74,1.65,273.78,Three
11.71,2.73,2.33,12.0,95.74,1.62,0.79,0.49,1.26,5.42,0.74,1.45,250.71,Three
12.03,4.11,2.61,13.12,89.44,1.54,1.07,0.44,1.23,7.24,0.62,1.47,232.23,Three
12.13,2.81,2.3,13.02,84.71,1.62,1.01,0.44,1.32,9.92,0.72,1.78,358.43,Three
12.26,3.75,2.31,12.5,101.34,1.61,0.9,0.43,1.31,6.91,0.71,1.94,279.56,Three
11.8,3.54,2.5,11.29,85.84,1.69,0.75,0.43,1.22,8.55,0.63,1.72,305.71,Three
11.97,3.21,2.52,11.96,93.35,1.68,0.85,0.45,1.41,7.54,0.54,1.7,335.79,Three
12.09,3.54,2.32,10.85,96.89,1.61,0.66,0.4,0.96,7.48,0.72,1.42,234.38,Three
12.42,3.59,2.46,10.47,99.03,1.84,0.7,0.39,0.85,6.92,0.72,1.67,194.42,Three
12.18,2.87,2.48,12.79,96.53,1.73,0.74,0.39,1.53,7.12,0.62,1.76,321.04,Three
12.2,3.94,2.38,10.34,94.47,1.98,0.83,0.4,1.4,6.12,0.69,1.77,293.63,Three
12.32,2.98,2.26,10.93,98.95,1.57,0.64,0.55,1.58,7.73,0.68,1.75,260.32,Three
12.22,3.31,2.29,10.3,97.87,1.22,1.0,0.37,1.25,6.87,0.63,1.66,203.78,Three
12.16,2.56,2.52,11.73,94.28,1.73,0.92,0.45,1.18,8.51,0.73,1.77,298.37,Three
11.77,3.69,2.36,11.37,87.36,1.59,0.61,0.38,1.02,6.45,0.59,1.78,320.4,Three
11.78,2.91,2.46,13.87,104.54,1.41,0.74,0.26,0.91,7.96,0.67,1.7,285.93,Three
11.88,2.83,2.26,12.91,90.76,1.39,0.97,0.42,0.65,5.72,0.63,1.64,274.48,Three
12.35,4.36,2.59,10.52,97.5,1.63,0.78,0.42,1.22,8.15,0.81,1.71,262.39,Three
12.05,2.29,2.56,10.92,98.51,1.71,1.07,0.47,1.13,7.95,0.68,1.87,336.92,Three
11.92,1.9,2.52,11.3,93.95,1.57,0.79,0.42,1.4,7.64,0.65,1.73,292.23,Three
12.25,2.9,2.37,11.04,90.13,1.84,0.97,0.46,0.7,9.08,0.59,1.71,403.77,Three
12.44,3.54,2.42,10.35,100.04,1.35,0.66,0.42,1.35,9.26,0.71,1.71,237.25,Three
12.02,3.14,2.5,11.75,96.82,1.92,0.89,0.47,1.17,8.14,0.62,1.73,276.03,Three
12.58,4.39,2.6,12.84,96.93,1.75,0.87,0.37,1.16,6.33,0.81,1.53,353.53,Three
12.19,3.04,2.49,11.79,95.6,1.53,0.81,0.47,1.07,5.08,0.68,1.49,335.74,Three
12.04,2.9,2.6,12.5,87.94,1.42,0.88,0.54,1.19,5.83,0.71,1.94,311.49,Three
12.45,2.17,2.5,12.62,95.77,1.59,0.68,0.41,1.05,7.2,0.7,1.8,260.36,Three
12.12,3.65,2.37,10.05,91.79,1.72,0.75,0.43,0.94,6.91,0.62,1.64,261.43,Three
11.79,3.12,2.38,10.94,88.1,1.77,0.57,0.49,1.09,7.95,0.71,1.78,325.58,Three
12.42,3.11,2.45,11.96,85.73,1.63,0.87,0.43,1.17,6.67,0.66,1.92,333.18,Three
12.13,2.62,2.38,11.88,93.15,1.91,0.68,0.39,1.37,6.54,0.61,1.33,288.17,Three
11.98,3.25,2.43,10.24,86.11,1.54,0.49,0.48,1.42,6.32,0.68,1.65,359.19,Three
12.11,2.88,2.34,10.11,93.97,2.03,0.86,0.38,0.87,5.2,0.69,1.87,310.86,Three
12.39,3.45,2.58,10.65,91.0,1.85,0.65,0.48,1.62,7.69,0.65,1.59,238.3,Three
12.32,3.02,2.38,11.95,104.38,1.72,0.88,0.53,1.3,6.74,0.7,1.53,351.42,Three
12.21,2.98,2.46,10.68,78.59,1.77,0.87,0.49,1.43,7.47,0.63,1.87,291.56,Three
11.88,2.98,2.43,11.83,98.8,1.96,0.62,0.44,1.16,6.02,0.64,1.53,271.28,Three
12.47,4.07,2.34,10.61,90.8,1.58,0.77,0.36,1.08,9.25,0.7,1.63,323.31,Three
11.95,3.14,2.37,13.88,101.63,1.39,0.51,0.45,1.41,7.37,0.71,1.86,325.96,Three
12.15,2.67,2.39,13.93,92.29,1.98,0.76,0.35,0.81,7.94,0.61,1.59,238.93,Three
12.22,3.46,2.48,10.78,93.58,1.97,0.74,0.47,1.55,8.53,0.62,1.72,176.59,Three
12.07,3.79,2.54,13.13,83.92,1.97,0.62,0.47,1.11,6.51,0.78,1.51,240.83,Three
12.12,2.85,2.44,10.1,90.15,1.58,0.77,0.43,1.11,7.87,0.67,1.74,278.15,Three
11.65,3.54,2.34,10.85,94.28,1.66,1.01,0.44,1.43,7.2,0.64,1.73,226.26,Three
12.15,2.59,2.43,12.18,95.39,1.45,0.66,0.48,1.44,8.89,0.74,1.61,223.06,Three
12.26,2.58,2.4,10.34,94.08,1.49,0.7,0.55,0.82,5.97,0.77,1.71,301.47,Three
12.25,3.26,2.56,12.82,98.54,1.61,0.8,0.4,1.25,5.8,0.67,1.68,290.64,Three
12.14,4.24,2.44,11.17,93.85,1.71,0.68,0.46,1.24,8.48,0.68,1.7,315.48,Three
11.89,3.49,2.46,11.83,98.1,1.45,0.64,0.37,1.14,7.55,0.64,1.76,234.31,Three
11.89,3.39,2.41,12.93,86.1,2.01,0.85,0.46,1.17,8.92,0.66,1.66,218.68,Three
12.38,3.0,2.49,9.58,94.77,1.65,0.91,0.38,1.34,7.04,0.61,1.87,300.58,Three
11.97,3.68,2.64,11.84,94.04,1.86,0.66,0.35,1.14,9.17,0.72,1.82,309.12,Three
12.2,3.34,2.44,10.73,94.05,1.35,0.81,0.51,1.03,8.08,0.62,1.4,233.83,Three
12.33,3.47,2.42,11.8,96.38,1.88,0.65,0.49,1.11,6.88,0.64,1.56,350.49,Three
12.05,3.93,2.46,11.05,105.49,1.53,0.84,0.46,1.1,8.39,0.76,1.65,313.19,Three
12.12,2.99,2.3,12.05,90.74,1.76,0.85,0.52,0.92,8.9,0.66,1.9,232.63,Three
12.92,3.13,2.36,10.27,96.64,1.71,0.68,0.46,0.88,8.01,0.74,1.55,290.93,Three
11.63,2.73,2.57,11.63,94.36,1.76,0.62,0.42,1.07,7.1,0.73,1.38,270.56,Three
12.42,2.85,2.43,13.27,92.15,1.27,0.89,0.52,1.07,7.87,0.64,1.66,339.98,Three
11.65,3.68,2.34,11.1,94.68,1.73,0.75,0.39,1.26,8.64,0.64,1.7,247.96,Three
11.83,2.33,2.47,10.52,92.25,1.65,0.74,0.4,0.88,7.62,0.58,1.89,315.69,Three
12.19,2.63,2.46,10.21,97.53,1.67,0.69,0.43,1.37,6.3,0.69,1.48,341.47,Three
12.33,3.3,2.57,10.82,97.93,1.53,0.55,0.46,0.87,9.03,0.77,1.63,285.99,Three
11.76,2.89,2.39,14.28,104.51,1.69,0.83,0.44,1.22,6.32,0.77,1.45,289.16,Three
12.23,3.87,2.48,13.84,103.44,1.65,0.53,0.5,1.09,8.19,0.7,1.5,241.56,Three
11.79,2.84,2.37,11.72,95.6,1.42,1.08,0.41,0.99,6.68,0.71,1.42,264.38,Three
12.03,3.89,2.44,10.3,94.85,2.05,0.8,0.5,1.19,4.25,0.73,1.86,160.98,Three
12.08,3.76,2.25,11.41,95.13,1.61,0.87,0.48,0.99,7.94,0.71,1.68,339.79,Three
12.17,2.47,2.41,11.24,89.92,1.38,0.74,0.36,0.96,7.57,0.71,1.57,206.67,Three
12.02,3.05,2.35,11.94,96.38,1.74,0.68,0.53,1.08,8.84,0.67,1.95,95.59,Three
12.73,3.62,2.38,12.67,90.93,1.77,0.75,0.44,0.95,6.05,0.76,1.85,278.27,Three
12.06,3.78,2.45,10.89,91.3,1.7,0.75,0.54,1.05,9.19,0.68,1.73,293.37,Three
11.85,3.51,2.47,13.63,91.67,1.7,0.77,0.57,0.91,8.19,0.65,1.77,221.17,Three
12.05,3.32,2.51,11.63,102.32,2.04,0.86,0.44,1.23,9.32,0.57,1.71,254.5,Three
12.03,3.08,2.37,12.48,95.51,1.54,0.79,0.5,1.43,6.78,0.69,1.59,169.39,Three
12.33,3.11,2.43,9.73,97.33,1.91,1.09,0.37,1.29,9.69,0.62,1.62,363.73,Three
12.29,3.31,2.56,12.67,97.28,1.45,0.91,0.4,1.16,8.97,0.65,1.51,307.81,Three
12.2,2.87,2.49,13.36,89.35,1.83,0.58,0.44,1.3,6.8,0.66,1.61,311.93,Three
12.0,3.28,2.3,9.32,100.37,1.61,0.85,0.54,1.16,8.07,0.8,1.75,299.65,Three
11.97,3.35,2.46,10.39,98.03,1.77,0.93,0.41,1.12,9.32,0.72,1.43,237.59,Three
12.3,4.35,2.41,10.99,95.71,1.75,1.01,0.44,1.22,7.09,0.66,1.82,346.82,Three
11.55,3.35,2.47,11.21,92.1,1.52,0.75,0.44,0.61,8.76,0.69,1.75,313.75,Three
12.39,3.82,2.24,10.84,99.09,1.51,0.91,0.29,1.04,8.31,0.58,1.56,245.43,Three
11.94,3.89,2.56,11.6,90.9,1.58,0.69,0.46,1.17,8.61,0.76,1.76,277.4,Three
12.08,3.3,2.44,10.74,90.69,1.78,0.99,0.53,0.98,7.1,0.75,1.85,258.66,Three
12.29,3.19,2.41,10.89,82.22,1.67,0.61,0.47,1.05,7.57,0.69,1.82,273.55,Three
12.29,4.02,2.48,12.63,95.91,1.34,1.03,0.51,1.33,7.93,0.73,1.81,330.72,Three
12.04,2.76,2.43,12.04,95.42,1.91,0.81,0.41,1.37,7.25,0.63,1.71,344.48,Three
11.98,2.48,2.34,10.69,92.35,1.59,0.59,0.48,1.36,5.92,0.69,1.62,273.63,Three
11.78,3.76,2.46,12.34,102.86,1.46,0.59,0.49,1.63,7.73,0.75,1.88,244.55,Three
12.29,3.88,2.35,12.43,93.59,1.79,0.85,0.37,1.56,6.98,0.68,1.48,337.77,Three
12.35,3.3,2.67,10.9,98.46,1.49,0.7,0.47,0.99,5.98,0.69,1.7,263.73,Three
12.18,3.33,2.55,11.48,95.8,1.69,0.83,0.44,1.22,5.79,0.69,1.58,248.15,Three
12.17,3.29,2.45,10.24,97.93,1.3,0.88,0.49,1.06,7.39,0.62,1.54,227.07,Three
12.33,2.8,2.29,11.13,87.11,1.39,0.66,0.44,1.13,6.46,0.66,1.76,174.03,Three
12.39,2.56,2.44,10.58,95.48,1.53,0.61,0.44,1.09,9.42,0.68,1.86,298.18,Three
11.83,2.89,2.58,9.7,78.2,1.76,0.7,0.6,1.2,7.29,0.63,1.79,307.25,Three
12.03,2.67,2.46,12.75,91.69,1.79,0.54,0.39,1.12,9.58,0.75,1.52,246.91,Three
12.64,3.66,2.46,11.39,94.81,1.55,0.72,0.5,0.94,8.52,0.7,1.71,230.07,Three
11.98,4.26,2.32,11.62,81.18,1.64,0.71,0.39,1.37,8.37,0.69,1.57,192.6,Three
12.28,3.04,2.35,11.95,98.47,1.42,0.9,0.56,1.0,7.49,0.64,1.72,307.02,Three
11.48,3.49,2.51,10.49,91.15,2.0,0.7,0.42,0.98,6.46,0.68,1.69,297.17,Three
11.82,3.54,2.43,11.65,101.74,1.54,0.84,0.46,0.84,8.02,0.76,1.62,285.28,Three
12.41,3.72,2.43,12.62,100.18,1.55,1.06,0.47,1.49,7.92,0.66,1.66,208.97,Three
12.38,3.36,2.53,10.58,97.73,1.97,0.7,0.42,1.03,7.94,0.7,1.79,278.18,Three
12.07,3.7,2.53,11.83,94.07,1.81,1.07,0.42,1.19,9.47,0.76,1.55,207.54,Three
12.29,3.92,2.54,10.79,84.71,1.85,0.63,0.5,0.91,6.84,0.72,1.43,381.17,Three
12.1,2.64,2.33,11.25,92.07,1.43,0.83,0.33,0.83,7.85,0.65,1.74,226.22,Three
12.54,3.93,2.34,10.58,100.58,1.73,0.81,0.39,1.13,9.2,0.67,1.55,187.69,Three
12.35,3.81,2.49,11.23,97.79,1.57,0.99,0.32,1.19,5.49,0.71,1.58,172.43,Three
12.31,2.83,2.31,8.98,93.35,1.57,0.77,0.47,1.59,6.31,0.68,1.68,356.35,Three
12.22,3.58,2.45,11.84,87.76,1.66,0.77,0.55,1.23,8.08,0.69,1.65,287.92,Three
11.96,2.93,2.49,12.04,100.81,1.52,0.93,0.47,1.5,5.94,0.71,1.61,255.66,Three
12.56,2.89,2.58,12.09,95.66,1.59,0.94,0.5,1.31,8.75,0.73,1.57,298.77,Three
12.42,2.08,2.58,10.52,84.93,1.62,0.7,0.54,0.92,7.82,0.72,1.57,267.83,Three
12.06,4.08,2.3,13.29,90.69,1.64,1.05,0.41,0.94,5.61,0.82,1.64,374.18,Three
12.34,3.26,2.46,12.02,90.56,1.52,0.84,0.48,1.07,8.91,0.54,1.65,303.28,Three
12.29,2.93,2.68,11.57,92.43,1.84,0.89,0.5,1.17,6.77,0.65,1.48,257.8,Three
12.56,2.99,2.5,12.44,91.89,2.17,0.71,0.4,0.94,7.22,0.75,1.8,276.41,Three
12.1,3.57,2.42,10.79,97.25,1.32,0.68,0.42,1.66,8.71,0.69,1.53,247.05,Three
12.33,3.23,2.45,10.67,99.15,1.62,0.82,0.46,0.99,7.99,0.72,1.67,238.89,Three
12.11,2.46,2.53,12.15,97.23,1.79,0.86,0.45,0.99,7.7,0.64,1.91,295.87,Three
12.05,2.71,2.31,12.16,88.88,1.71,0.76,0.53,1.31,7.09,0.64,1.68,326.79,Three
12.11,3.56,2.57,11.78,104.77,1.91,0.67,0.33,1.11,7.85,0.67,1.54,156.88,Three
11.81,3.3,2.51,12.14,91.27,1.95,0.65,0.33,1.01,8.07,0.68,1.56,251.64,Three
11.76,3.54,2.63,10.47,96.27,1.59,0.69,0.46,1.08,7.46,0.72,1.92,216.93,Three
12.33,3.77,2.49,10.96,97.21,1.77,0.83,0.4,1.1,7.82,0.65,1.62,232.71,Three
12.25,3.99,2.45,11.97,98.9,1.95,0.84,0.49,1.1,8.46,0.75,1.68,276.39,Three
12.51,2.41,2.35,11.62,88.44,1.63,0.69,0.51,1.04,5.51,0.66,1.59,240.5,Three
12.26,3.41,2.45,11.99,99.37,1.59,0.75,0.37,1.43,6.35,0.67,1.83,256.07,Three
11.78,3.04,2.31,12.68,99.83,1.72,0.76,0.5,1.35,7.46,0.68,1.77,270.37,Three
11.89,2.27,2.22,11.9,96.69,1.52,1.03,0.5,1.32,9.9,0.66,1.79,313.52,Three
11.94,2.11,2.26,12.11,86.7,1.33,1.09,0.45,1.31,7.2,0.7,1.57,236.89,Three
12.17,4.11,2.58,10.91,100.09,1.55,0.78,0.47,1.53,3.65,0.82,1.4,264.68,Three
11.79,3.09,2.45,11.75,85.16,1.89,0.87,0.48,1.23,4.83,0.67,1.54,337.75,Three
12.26,2.08,2.59,10.12,94.49,1.77,1.22,0.38,1.2,6.53,0.77,1.73,262.75,Three
12.12,4.11,2.48,11.11,84.73,1.6,0.67,0.44,1.03,5.38,0.69,1.58,259.95,Three
11.74,3.71,2.43,9.94,97.88,1.8,0.92,0.45,1.09,7.67,0.6,1.67,279.79,Three
12.1,3.07,2.36,12.25,95.97,1.87,0.65,0.38,1.1,7.73,0.75,1.74,359.18,Three
12.24,2.77,2.44,11.99,88.78,1.55,0.73,0.54,1.33,7.26,0.71,1.54,286.56,Three
11.44,3.02,2.39,13.13,89.53,1.51,0.89,0.58,0.99,6.39,0.59,1.53,227.2,Three
12.36,2.79,2.45,11.5,94.53,1.73,0.77,0.46,0.94,6.01,0.7,1.74,282.31,Three
12.29,3.09,2.58,10.04,93.28,1.54,1.14,0.44,1.2,7.05,0.58,1.53,214.1,Three
11.69,3.53,2.41,10.37,87.87,1.64,0.87,0.38,1.0,8.06,0.72,1.57,300.74,Three
12.11,3.56,2.54,12.33,89.37,1.71,0.94,0.52,1.46,5.37,0.66,1.39,284.69,Three
12.79,3.17,2.32,12.09,98.78,1.71,0.9,0.57,1.21,6.76,0.72,1.69,348.54,Three
12.01,3.87,2.45,10.25,105.02,1.72,0.79,0.44,1.02,7.99,0.71,1.47,352.03,Three
11.8,3.15,2.35,10.33,103.31,1.92,0.57,0.47,1.08,8.78,0.62,1.54,350.43,Three
12.31,3.56,2.38,11.79,96.38,1.89,0.65,0.46,1.38,6.12,0.7,1.68,256.24,Three
11.96,3.9,2.36,11.77,89.4,1.48,0.8,0.51,0.82,5.46,0.67,1.7,371.22,Three
12.61,2.76,2.47,8.62,86.31,1.54,0.9,0.52,1.04,7.28,0.73,1.78,368.7,Three
12.21,3.2,2.4,11.93,99.74,1.55,0.49,0.43,1.25,7.33,0.83,1.72,311.93,Three
12.37,3.12,2.47,12.68,97.15,1.53,0.94,0.46,1.13,6.7,0.72,1.74,266.92,Three
11.53,2.77,2.5,10.93,95.17,1.62,0.61,0.52,1.45,8.38,0.69,1.69,238.85,Three
12.29,3.2,2.45,15.17,99.95,1.34,0.83,0.44,1.27,9.8,0.61,1.64,326.18,Three
12.69,4.14,2.53,10.36,88.81,1.73,1.0,0.37,1.24,5.6,0.67,1.52,286.26,Three
12.45,3.06,2.45,12.73,96.68,1.49,1.06,0.56,1.19,6.87,0.67,1.76,300.76,Three
12.43,3.82,2.44,12.64,84.4,1.37,0.96,0.37,1.23,6.97,0.61,1.32,297.57,Three
12.09,3.08,2.38,13.35,89.59,1.63,0.88,0.42,1.28,7.48,0.66,1.94,223.59,Three
12.36,3.23,2.37,11.46,93.11,1.46,0.65,0.5,1.04,7.16,0.65,1.82,277.8,Three
12.23,2.8,2.3,11.66,88.9,1.52,0.64,0.48,1.02,4.92,0.67,1.48,295.06,Three
11.61,3.57,2.5,10.24,90.64,1.39,0.79,0.41,1.43,7.12,0.7,1.78,430.63,Three
12.15,3.7,2.57,11.06,92.87,1.33,0.6,0.45,1.11,7.79,0.64,1.6,268.83,Three
12.13,3.37,2.49,10.79,96.34,1.61,0.78,0.43,1.39,9.35,0.69,1.49,188.79,Three
11.97,3.32,2.31,11.68,107.72,1.5,0.88,0.39,1.0,7.24,0.61,1.53,422.44,Three
12.27,3.0,2.46,10.82,99.5,1.52,1.02,0.56,0.96,7.61,0.71,1.84,361.14,Three
11.61,3.73,2.4,10.67,96.2,1.33,0.68,0.44,1.31,7.32,0.75,1.7,350.5,Three
12.26,3.29,2.57,13.81,96.17,2.11,0.6,0.43,0.95,5.04,0.79,1.76,316.26,Three
11.75,3.31,2.49,11.37,95.92,1.77,0.56,0.42,1.1,9.17,0.69,1.87,274.64,Three
12.64,2.63,2.38,13.1,98.16,1.74,0.93,0.48,1.0,6.33,0.7,1.88,331.13,Three
12.55,2.8,2.46,10.26,88.23,1.45,0.84,0.32,0.78,7.14,0.7,1.77,233.41,Three
12.48,3.34,2.34,12.3,86.55,1.32,0.87,0.49,1.14,7.31,0.67,1.65,179.97,Three
